Image,Detected Classes,Preprocess Time (ms),Inference Time (ms),Postprocess Time (ms)
yoloRaw/images/61.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/62.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/63.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/64.png,"baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/65.png,"baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/66.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/67.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/68.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/69.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/70.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/71.png,"baseball bat, clock",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/72.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/73.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/74.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/75.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/76.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/77.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/78.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/79.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/80.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/81.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/82.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/83.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/84.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/85.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/86.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/87.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/88.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/89.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/90.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/91.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/92.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/93.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/94.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/95.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/96.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/97.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/98.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/99.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/100.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/101.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/102.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/103.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/104.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/105.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/106.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/107.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/108.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/109.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/110.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/111.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/112.png,"baseball bat, baseball bat, baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/113.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/114.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/115.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/116.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/117.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/118.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/119.png,"baseball bat, baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/120.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/121.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/122.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/123.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/124.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/125.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/126.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/127.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/128.png,,3.240710496902466,65.01645565032959,1.6796696186065674
images/129.png,No valid detections,N/A,N/A,N/A
yoloRaw/images/130.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/131.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/132.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/133.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/134.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/135.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/136.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/137.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/138.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/139.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/140.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/141.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/142.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/143.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/144.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/145.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/146.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/147.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/148.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/149.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/150.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/151.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/152.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/153.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/154.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/155.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/156.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/157.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/158.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/159.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/160.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/161.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/162.png,cat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/163.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/164.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/165.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/166.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/167.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/168.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/169.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/170.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/171.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/172.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/173.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/174.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/175.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/176.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/177.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/178.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/179.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/180.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/181.png,"baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/182.png,"baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/183.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/184.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/185.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/186.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/187.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/188.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/189.png,"baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/190.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/191.png,"baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/192.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/193.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/194.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/195.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/196.png,baseball bat,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/197.png,,3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/198.png,"baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/199.png,"baseball bat, baseball bat",3.240710496902466,65.01645565032959,1.6796696186065674
yoloRaw/images/200.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/201.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/202.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/203.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/204.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/205.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/206.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/207.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/208.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/209.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/210.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/211.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/212.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/213.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/214.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/215.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/216.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/217.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/218.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/219.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/220.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/221.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/222.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/223.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/224.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/225.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/226.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/227.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/228.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/229.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/230.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/231.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/232.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/233.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/234.png,"baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/235.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/236.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/237.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/238.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/239.png,"baseball bat, baseball bat, baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/240.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/241.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/242.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/243.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/244.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/245.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/246.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/247.png,"baseball bat, baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/248.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/249.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/250.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/251.png,dog,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/252.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/253.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/254.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/255.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/256.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/257.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/258.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/259.png,"baseball bat, baseball bat, baseball bat, baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/260.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/261.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/262.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/263.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/264.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/265.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/266.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/267.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/268.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/269.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/270.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/271.png,"baseball bat, baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/272.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/273.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/274.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/275.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/276.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/277.png,"baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/278.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/279.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/280.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/281.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/282.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/283.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/284.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/285.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/286.png,"baseball bat, baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/287.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/288.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/289.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/290.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/291.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/292.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/293.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/294.png,"baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat",2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/295.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/296.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/297.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/298.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/299.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/300.png,,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/301.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/302.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
yoloRaw/images/303.png,baseball bat,2.5421500205993652,63.86911988258362,0.8055388927459717
